day,obs_rain,wrf_rain
18-01-11,0.0,0.0
19-01-11,,0.0
20-01-11,0.0,0.0
21-01-11,0.0,0.0
22-01-11,0.0,2.07
23-01-11,0.0,6.84
24-01-11,0.9,3.76
25-01-11,0.0,0.0
26-01-11,0.0,0.0
27-01-11,0.0,0.0
28-01-11,0.0,0.0
29-01-11,0.0,0.0
30-01-11,0.0,0.0
31-01-11,0.0,0.0
01-02-11,0.0,0.0
02-02-11,0.0,0.0
03-02-11,0.0,0.0
04-02-11,0.0,0.0
05-02-11,0.0,0.0
06-02-11,0.0,0.0
07-02-11,0.0,0.0
08-02-11,0.0,0.0
09-02-11,0.0,0.0
10-02-11,0.0,0.0
11-02-11,0.0,0.0
12-02-11,0.0,0.0
13-02-11,0.0,0.0
14-02-11,0.0,0.0
15-02-11,0.0,5.99
16-02-11,,3.59
17-02-11,0.0,0.0
18-02-11,0.0,0.1
19-02-11,0.0,0.0
20-02-11,0.0,0.0
21-02-11,0.0,0.0
22-02-11,0.0,0.0
23-02-11,0.0,0.0
24-02-11,0.0,0.0
25-02-11,,0.0
26-02-11,0.0,0.0
27-02-11,,0.0
28-02-11,,0.0
01-03-11,0.0,0.0
02-03-11,0.0,0.0
03-03-11,0.0,0.0
04-03-11,0.0,0.0
05-03-11,0.0,0.0
06-03-11,0.0,0.0
07-03-11,0.0,0.0
08-03-11,0.0,0.0
09-03-11,0.0,0.0
10-03-11,0.0,0.07
11-03-11,0.0,0.0
12-03-11,0.0,0.0
13-03-11,0.0,0.0
14-03-11,0.0,0.0
15-03-11,0.0,0.0
16-03-11,0.0,0.0
17-03-11,,0.0
18-03-11,,0.0
19-03-11,0.0,0.1
20-03-11,0.0,3.39
21-03-11,0.0,1.95
22-03-11,0.0,0.0
23-03-11,0.0,0.0
24-03-11,0.0,0.0
25-03-11,,1.05
26-03-11,0.0,0.0
27-03-11,0.0,0.0
28-03-11,0.0,0.0
29-03-11,0.0,0.0
30-03-11,0.0,0.0
31-03-11,0.0,0.0
01-04-11,0.0,7.97
02-04-11,0.0,11.68
03-04-11,0.0,0.78
04-04-11,,1.26
05-04-11,,0.32
06-04-11,0.0,0.62
07-04-11,0.0,0.04
08-04-11,0.0,0.0
09-04-11,0.0,0.0
10-04-11,,0.0
11-04-11,,0.0
12-04-11,,0.0
13-04-11,,0.0
14-04-11,0.0,0.0
15-04-11,0.3,0.0
16-04-11,,0.0
17-04-11,,0.01
18-04-11,,2.0
19-04-11,,0.0
20-04-11,2.0,0.0
21-04-11,16.0,0.0
22-04-11,,0.0
23-04-11,0.0,0.0
24-04-11,,0.0
25-04-11,,0.0
26-04-11,0.0,0.0
27-04-11,,0.0
28-04-11,,0.0
29-04-11,0.6,0.0
30-04-11,,0.09
01-05-11,0.0,2.39
02-05-11,0.0,0.01
03-05-11,0.0,0.0
04-05-11,0.0,0.0
05-05-11,0.0,0.0
06-05-11,0.0,0.0
07-05-11,22.0,1.08
08-05-11,,0.1
09-05-11,,0.1
10-05-11,,0.73
11-05-11,,0.0
12-05-11,0.0,0.03
13-05-11,0.0,0.0
14-05-11,0.0,0.0
15-05-11,0.0,0.02
16-05-11,0.0,0.07
17-05-11,0.0,1.64
18-05-11,0.0,0.17
19-05-11,0.0,0.25
20-05-11,0.0,0.44
21-05-11,,0.0
22-05-11,0.0,0.0
23-05-11,0.0,0.11
24-05-11,0.0,0.0
25-05-11,0.0,0.0
26-05-11,0.0,0.0
27-05-11,0.0,0.01
28-05-11,0.0,0.37
29-05-11,0.0,0.16
30-05-11,0.0,0.12
31-05-11,0.0,0.0
01-06-11,0.0,0.0
02-06-11,0.0,0.03
03-06-11,0.0,0.0
04-06-11,0.0,0.04
05-06-11,0.0,0.0
06-06-11,0.0,0.0
07-06-11,0.0,0.0
08-06-11,0.0,0.0
09-06-11,,0.0
10-06-11,,0.0
11-06-11,0.0,0.0
12-06-11,0.0,0.0
13-06-11,0.0,0.0
14-06-11,0.0,0.0
15-06-11,0.0,0.0
16-06-11,0.0,0.0
17-06-11,0.0,0.0
18-06-11,0.0,0.01
19-06-11,0.0,0.0
20-06-11,0.0,0.0
21-06-11,0.0,0.0
22-06-11,0.0,0.0
23-06-11,0.0,0.0
24-06-11,0.0,0.01
25-06-11,0.0,0.0
26-06-11,0.0,0.0
27-06-11,0.0,0.03
28-06-11,0.0,0.02
29-06-11,0.0,0.0
30-06-11,0.0,0.0
01-07-11,0.0,0.0
02-07-11,0.0,0.15
03-07-11,0.0,0.0
04-07-11,,0.0
05-07-11,0.0,0.0
06-07-11,0.0,0.0
07-07-11,0.0,0.0
08-07-11,0.0,0.0
09-07-11,0.0,0.0
10-07-11,0.0,0.0
11-07-11,0.0,0.0
12-07-11,0.0,0.0
13-07-11,0.0,0.0
14-07-11,0.0,0.27
15-07-11,0.0,0.1
16-07-11,0.0,0.0
17-07-11,0.0,0.0
18-07-11,,0.0
19-07-11,0.0,0.0
20-07-11,0.0,0.0
21-07-11,0.0,0.0
22-07-11,0.0,0.0
23-07-11,0.0,0.0
24-07-11,0.0,0.0
25-07-11,0.0,0.0
26-07-11,,0.02
27-07-11,0.0,0.0
28-07-11,,0.16
29-07-11,0.0,0.0
30-07-11,0.0,0.0
31-07-11,0.0,0.04
01-08-11,,0.0
02-08-11,0.0,0.0
03-08-11,0.0,0.0
04-08-11,0.0,0.0
05-08-11,0.0,0.0
06-08-11,,0.01
07-08-11,0.0,0.0
08-08-11,0.0,0.0
09-08-11,,0.0
10-08-11,0.0,0.0
11-08-11,0.0,0.0
12-08-11,0.0,0.0
13-08-11,0.0,0.0
14-08-11,0.0,0.0
15-08-11,0.0,0.0
16-08-11,0.0,0.0
17-08-11,0.0,0.0
18-08-11,0.0,0.0
19-08-11,0.0,0.0
20-08-11,,0.0
21-08-11,,0.0
22-08-11,0.0,0.0
23-08-11,0.0,0.35
24-08-11,0.0,0.04
25-08-11,,0.0
26-08-11,0.0,0.0
27-08-11,0.0,0.0
28-08-11,0.0,0.0
29-08-11,0.0,0.0
30-08-11,0.0,0.0
31-08-11,0.0,0.08
01-09-11,0.0,0.0
02-09-11,0.0,0.12
03-09-11,0.0,0.0
04-09-11,0.0,0.0
05-09-11,0.0,0.0
06-09-11,0.0,0.0
07-09-11,0.0,0.0
08-09-11,0.0,0.0
09-09-11,0.0,0.04
10-09-11,0.0,0.05
11-09-11,,0.11
12-09-11,,0.0
13-09-11,0.0,0.0
14-09-11,,0.04
15-09-11,,0.0
16-09-11,0.0,0.0
17-09-11,,0.0
18-09-11,0.0,0.08
19-09-11,0.0,0.0
20-09-11,0.0,0.0
21-09-11,0.0,0.02
22-09-11,0.0,0.0
23-09-11,0.0,0.14
24-09-11,,0.04
25-09-11,0.0,0.0
26-09-11,,0.05
27-09-11,,0.0
28-09-11,0.0,0.0
29-09-11,0.0,0.0
30-09-11,0.0,0.0
01-10-11,0.0,0.0
02-10-11,,0.0
03-10-11,,0.03
04-10-11,,0.0
05-10-11,0.0,0.0
06-10-11,,0.0
07-10-11,,0.0
08-10-11,0.0,0.06
09-10-11,0.0,0.0
10-10-11,0.0,0.27
11-10-11,0.0,0.03
12-10-11,,0.01
13-10-11,3.0,0.97
14-10-11,29.0,1.23
15-10-11,13.0,0.0
16-10-11,0.3,0.03
17-10-11,0.0,0.1
18-10-11,0.3,0.0
19-10-11,56.0,0.0
20-10-11,,0.0
21-10-11,,0.0
22-10-11,0.0,0.0
23-10-11,,0.0
24-10-11,0.0,0.0
25-10-11,0.0,1.37
26-10-11,,9.33
27-10-11,0.0,4.71
28-10-11,,12.81
29-10-11,,3.19
30-10-11,,1.16
31-10-11,0.0,0.0
01-11-11,0.0,0.0
02-11-11,0.0,0.0
03-11-11,0.0,0.0
04-11-11,0.0,0.01
05-11-11,0.0,0.0
06-11-11,0.0,0.0
07-11-11,0.0,0.0
08-11-11,0.0,0.92
09-11-11,0.0,0.01
10-11-11,,0.0
11-11-11,,0.21
12-11-11,11.0,0.1
13-11-11,12.0,0.39
14-11-11,,6.12
15-11-11,1.0,17.92
16-11-11,0.1,4.24
17-11-11,1.0,1.75
18-11-11,,5.39
19-11-11,0.0,4.33
20-11-11,27.0,5.49
21-11-11,0.0,1.65
22-11-11,0.0,0.46
23-11-11,0.0,0.84
24-11-11,5.0,0.12
25-11-11,,5.62
26-11-11,2.0,6.82
27-11-11,,2.69
28-11-11,14.0,1.39
29-11-11,2.0,0.0
30-11-11,0.0,0.0
01-12-11,0.0,8.5
01-12-11,0.0,8.5
02-12-11,0.0,4.85
03-12-11,,1.34
04-12-11,,1.2
05-12-11,0.0,3.67
06-12-11,0.0,5.32
07-12-11,,5.18
08-12-11,,2.99
09-12-11,0.0,4.25
10-12-11,,0.0
11-12-11,0.0,2.23
12-12-11,,6.4
13-12-11,0.0,4.43
14-12-11,0.0,3.19
15-12-11,0.0,7.31
16-12-11,0.0,3.5
17-12-11,0.0,1.29
18-12-11,0.0,3.94
19-12-11,0.0,1.14
20-12-11,,4.5
21-12-11,0.0,4.04
22-12-11,,5.26
23-12-11,0.0,2.8
24-12-11,0.0,1.63
25-12-11,0.0,0.0
26-12-11,0.0,0.0
27-12-11,0.0,0.04
28-12-11,53.0,0.08
29-12-11,0.0,0.0
30-12-11,0.0,0.0
31-12-11,0.0,0.0
01-01-12,,0.0
01-01-12,,0.0
02-01-12,0.0,0.0
03-01-12,0.0,0.0
04-01-12,0.0,0.0
05-01-12,0.0,0.0
06-01-12,0.0,0.0
07-01-12,0.0,0.0
08-01-12,0.0,0.0
09-01-12,0.0,0.0
10-01-12,,10.61
11-01-12,3.0,0.07
12-01-12,0.0,0.0
13-01-12,0.0,0.0
14-01-12,0.0,0.0
15-01-12,0.0,0.0
16-01-12,0.0,0.0
17-01-12,0.0,0.0
18-01-12,0.0,0.0
19-01-12,0.0,0.0
20-01-12,0.0,0.0
21-01-12,0.0,0.0
22-01-12,0.0,0.0
23-01-12,,0.0
24-01-12,0.0,0.0
25-01-12,0.0,0.25
26-01-12,0.0,0.0
27-01-12,0.0,0.0
28-01-12,0.0,0.0
29-01-12,0.0,0.0
30-01-12,0.0,0.0
31-01-12,0.0,0.0
01-02-12,0.0,0.0
02-02-12,0.0,0.0
03-02-12,0.0,0.0
04-02-12,0.0,0.0
05-02-12,0.0,0.0
06-02-12,0.0,0.0
07-02-12,0.0,0.0
08-02-12,0.0,0.0
09-02-12,0.0,0.0
10-02-12,0.0,0.0
11-02-12,0.0,0.0
12-02-12,0.0,0.0
13-02-12,0.0,0.0
14-02-12,0.0,0.0
15-02-12,0.0,0.0
16-02-12,0.0,6.08
17-02-12,,0.0
18-02-12,0.0,0.0
19-02-12,0.0,0.0
20-02-12,0.0,0.0
21-02-12,0.0,0.0
22-02-12,0.0,0.0
23-02-12,0.0,0.0
24-02-12,0.0,0.0
25-02-12,,0.0
26-02-12,0.0,0.0
27-02-12,0.0,0.0
28-02-12,,0.7
29-02-12,0.0,0.0
01-03-12,0.0,0.0
02-03-12,0.0,0.03
03-03-12,0.0,0.0
04-03-12,,0.0
05-03-12,0.0,0.0
06-03-12,0.0,0.02
07-03-12,0.0,0.0
08-03-12,0.0,0.0
09-03-12,0.0,0.0
10-03-12,0.0,0.0
11-03-12,0.0,0.0
12-03-12,0.0,0.0
13-03-12,,0.0
14-03-12,0.0,0.0
15-03-12,0.0,0.0
16-03-12,0.0,0.0
17-03-12,0.0,0.0
18-03-12,0.0,0.0
19-03-12,0.0,0.0
20-03-12,0.0,0.0
21-03-12,0.0,0.0
22-03-12,0.0,0.0
23-03-12,0.0,0.0
24-03-12,,0.0
25-03-12,0.0,0.0
26-03-12,0.0,0.0
27-03-12,0.0,0.0
28-03-12,0.0,0.0
29-03-12,0.0,0.0
30-03-12,0.0,0.0
31-03-12,0.0,0.0
01-04-12,0.0,0.0
02-04-12,0.0,0.0
03-04-12,0.0,1.59
04-04-12,0.0,6.07
05-04-12,0.0,0.14
06-04-12,2.0,0.0
07-04-12,0.0,0.0
08-04-12,0.0,0.0
09-04-12,0.0,0.0
10-04-12,0.0,0.0
11-04-12,0.0,0.0
12-04-12,0.0,0.0
13-04-12,2.0,0.0
14-04-12,0.0,0.0
15-04-12,0.0,0.0
16-04-12,2.0,2.53
17-04-12,0.0,0.34
18-04-12,0.0,6.43
19-04-12,0.0,5.59
20-04-12,0.0,7.25
21-04-12,,0.0
22-04-12,0.0,0.0
23-04-12,0.0,2.29
24-04-12,,0.0
25-04-12,0.0,0.0
26-04-12,,0.09
27-04-12,0.0,0.12
28-04-12,0.0,0.0
29-04-12,0.0,0.02
30-04-12,0.0,9.72
01-05-12,0.0,0.0
02-05-12,0.0,0.06
03-05-12,0.0,0.76
04-05-12,,0.03
05-05-12,,0.0
06-05-12,0.0,1.02
07-05-12,0.0,0.33
08-05-12,0.0,0.0
09-05-12,0.0,0.0
10-05-12,0.0,0.08
11-05-12,0.0,0.06
12-05-12,0.0,0.64
13-05-12,,2.13
14-05-12,0.0,0.18
15-05-12,0.0,0.43
16-05-12,,1.53
17-05-12,0.0,0.0
18-05-12,0.0,0.0
19-05-12,0.0,0.0
20-05-12,0.0,0.0
21-05-12,0.0,0.0
22-05-12,0.0,0.0
23-05-12,0.0,0.22
24-05-12,,0.0
25-05-12,0.0,0.0
26-05-12,9.0,0.01
27-05-12,0.0,0.05
28-05-12,3.0,0.0
29-05-12,0.0,0.0
30-05-12,0.0,0.0
31-05-12,0.0,0.0
01-06-12,0.0,0.0
02-06-12,0.0,0.0
03-06-12,0.0,0.0
04-06-12,0.0,0.0
05-06-12,0.0,0.0
06-06-12,0.0,0.0
07-06-12,0.0,0.0
08-06-12,0.0,0.0
09-06-12,0.0,0.0
10-06-12,0.0,0.0
11-06-12,0.0,0.0
12-06-12,0.0,0.0
13-06-12,0.0,0.0
14-06-12,0.0,0.0
15-06-12,0.0,0.0
16-06-12,0.0,0.0
17-06-12,0.0,0.0
18-06-12,0.0,0.03
19-06-12,0.0,0.0
20-06-12,0.0,0.0
21-06-12,0.0,0.0
22-06-12,0.0,1.48
23-06-12,0.0,0.69
24-06-12,0.0,0.0
25-06-12,0.0,0.0
26-06-12,0.0,0.45
27-06-12,0.0,0.0
28-06-12,0.0,0.0
29-06-12,0.0,0.0
30-06-12,0.0,0.03
01-07-12,0.0,0.0
02-07-12,0.0,0.0
03-07-12,0.0,0.0
04-07-12,0.0,0.0
05-07-12,0.0,0.0
06-07-12,0.0,0.0
07-07-12,0.0,0.0
08-07-12,0.0,0.0
09-07-12,0.0,0.0
10-07-12,0.0,0.06
11-07-12,0.0,0.0
12-07-12,0.0,0.0
13-07-12,0.0,0.0
14-07-12,0.0,0.04
15-07-12,0.0,0.03
16-07-12,0.1,0.07
17-07-12,0.0,0.0
18-07-12,0.0,0.0
19-07-12,0.0,0.0
20-07-12,0.0,0.0
21-07-12,0.0,0.0
22-07-12,0.0,0.0
23-07-12,0.0,0.0
24-07-12,0.0,0.26
25-07-12,,0.0
26-07-12,0.0,0.0
27-07-12,0.0,0.0
28-07-12,0.0,0.0
29-07-12,0.0,0.05
30-07-12,0.0,0.0
31-07-12,0.0,0.0
01-08-12,0.0,0.0
02-08-12,0.0,0.01
03-08-12,0.0,0.02
04-08-12,0.0,0.0
05-08-12,0.0,0.0
06-08-12,0.0,0.0
07-08-12,0.0,0.0
08-08-12,,0.1
09-08-12,0.0,0.0
10-08-12,,0.02
11-08-12,10.0,0.0
12-08-12,0.0,0.0
13-08-12,0.0,0.0
14-08-12,0.0,0.15
15-08-12,0.0,0.01
16-08-12,,0.0
17-08-12,0.0,0.06
18-08-12,,0.0
19-08-12,0.0,0.06
20-08-12,,0.0
21-08-12,1.0,0.01
22-08-12,0.0,0.0
23-08-12,0.0,0.0
24-08-12,0.0,0.0
25-08-12,0.0,0.0
26-08-12,0.0,0.0
27-08-12,0.0,0.0
28-08-12,0.0,0.0
29-08-12,0.0,0.0
30-08-12,0.0,0.06
31-08-12,0.0,0.02
01-09-12,0.0,0.0
02-09-12,0.0,0.0
03-09-12,0.0,0.0
04-09-12,0.0,0.0
05-09-12,0.0,0.0
06-09-12,0.0,0.0
07-09-12,0.0,0.02
08-09-12,0.0,0.03
09-09-12,0.0,0.02
10-09-12,0.0,0.0
11-09-12,,0.0
12-09-12,0.6,0.03
13-09-12,,0.02
14-09-12,0.0,0.0
15-09-12,0.0,0.0
16-09-12,0.0,0.01
17-09-12,,0.03
18-09-12,0.0,0.0
19-09-12,0.0,0.01
20-09-12,0.0,0.0
21-09-12,0.0,0.0
22-09-12,0.0,0.05
23-09-12,0.0,0.1
24-09-12,0.0,0.0
25-09-12,0.0,0.0
26-09-12,0.0,0.0
27-09-12,0.0,0.13
28-09-12,0.0,0.0
29-09-12,0.0,0.0
30-09-12,,0.02
01-10-12,0.0,0.0
02-10-12,0.3,0.04
03-10-12,0.0,0.0
04-10-12,0.0,0.05
05-10-12,0.0,0.0
06-10-12,0.0,0.04
07-10-12,0.0,0.04
08-10-12,0.0,0.0
09-10-12,,0.0
10-10-12,0.0,0.0
11-10-12,0.3,0.26
12-10-12,0.0,0.0
13-10-12,25.0,0.0
14-10-12,0.0,0.07
15-10-12,,0.0
16-10-12,0.0,0.0
17-10-12,0.0,0.0
18-10-12,0.0,0.0
19-10-12,0.0,0.0
20-10-12,0.0,0.0
21-10-12,13.0,0.0
22-10-12,0.0,0.0
23-10-12,0.0,0.0
24-10-12,0.0,0.0
25-10-12,,0.0
26-10-12,0.0,0.0
27-10-12,0.0,0.0
28-10-12,0.0,0.16
29-10-12,0.0,0.0
30-10-12,0.0,0.0
31-10-12,0.0,0.0
01-11-12,0.0,10.03
02-11-12,0.0,6.5
03-11-12,,3.89
04-11-12,23.0,0.04
05-11-12,1.0,0.0
06-11-12,0.0,0.0
07-11-12,0.0,0.0
08-11-12,0.0,2.91
09-11-12,2.0,2.28
10-11-12,3.0,0.96
11-11-12,0.0,0.0
12-11-12,0.0,0.0
13-11-12,0.0,0.0
14-11-12,0.0,0.0
15-11-12,0.0,0.0
16-11-12,0.0,0.0
17-11-12,11.0,0.12
18-11-12,0.0,1.29
19-11-12,9.0,0.0
20-11-12,0.0,0.0
21-11-12,0.0,0.0
22-11-12,0.0,1.7
23-11-12,0.0,0.0
24-11-12,0.0,0.0
25-11-12,0.0,0.41
26-11-12,0.0,0.0
27-11-12,6.0,0.0
28-11-12,0.0,0.0
29-11-12,,0.0
30-11-12,,0.0
01-12-12,,7.56
01-12-12,0.0,7.56
02-12-12,0.0,4.32
03-12-12,0.0,2.53
04-12-12,,0.99
05-12-12,0.0,0.08
06-12-12,0.0,1.09
07-12-12,5.0,4.11
08-12-12,0.0,0.08
09-12-12,0.0,2.08
10-12-12,0.0,0.0
11-12-12,0.0,3.57
12-12-12,0.0,7.12
13-12-12,,9.83
14-12-12,0.0,3.9
15-12-12,0.0,0.11
16-12-12,12.0,0.58
17-12-12,0.0,1.06
18-12-12,0.0,17.04
19-12-12,0.0,8.45
20-12-12,0.0,2.1
21-12-12,0.9,2.94
22-12-12,0.0,6.58
23-12-12,0.0,0.0
24-12-12,0.0,0.1
25-12-12,0.0,0.0
26-12-12,0.0,0.09
27-12-12,0.0,3.51
28-12-12,,5.59
29-12-12,0.0,8.12
30-12-12,,0.0
31-12-12,0.0,0.06
01-01-13,,0.0
01-01-13,,0.0
02-01-13,0.0,0.0
03-01-13,0.0,0.0
04-01-13,0.0,0.17
05-01-13,0.0,9.88
06-01-13,0.0,3.19
07-01-13,0.0,0.0
08-01-13,0.0,10.3
09-01-13,0.0,1.53
10-01-13,0.0,0.0
11-01-13,0.0,1.99
12-01-13,0.0,7.93
13-01-13,0.0,5.29
14-01-13,0.0,11.54
15-01-13,,11.54
16-01-13,,9.18
17-01-13,,4.35
18-01-13,,0.51
19-01-13,0.0,0.0
20-01-13,0.0,0.0
21-01-13,0.0,0.0
22-01-13,0.0,0.0
23-01-13,0.0,0.0
24-01-13,,0.0
25-01-13,0.0,0.0
26-01-13,0.0,0.0
27-01-13,,0.0
28-01-13,0.0,0.0
29-01-13,0.0,0.0
30-01-13,0.0,0.0
31-01-13,0.0,6.0
01-02-13,0.0,0.01
02-02-13,0.0,0.0
03-02-13,0.0,0.0
04-02-13,0.0,0.0
05-02-13,0.0,4.36
06-02-13,0.0,0.01
07-02-13,,0.0
08-02-13,0.0,0.0
09-02-13,0.0,0.0
10-02-13,0.0,0.0
11-02-13,0.0,0.0
12-02-13,0.0,0.0
13-02-13,0.0,0.0
14-02-13,0.0,0.0
15-02-13,0.0,0.0
16-02-13,0.0,0.0
17-02-13,0.0,0.0
18-02-13,0.0,0.0
19-02-13,0.0,0.0
20-02-13,0.0,0.0
21-02-13,0.0,0.0
22-02-13,0.0,0.0
23-02-13,0.0,0.0
24-02-13,0.0,0.0
25-02-13,0.0,0.47
26-02-13,0.0,1.68
27-02-13,0.0,0.0
28-02-13,0.0,0.0
01-03-13,0.0,0.0
02-03-13,0.0,0.0
03-03-13,0.0,0.0
04-03-13,0.0,0.0
05-03-13,0.0,0.0
06-03-13,0.0,0.0
07-03-13,,0.0
08-03-13,,0.0
09-03-13,0.0,0.0
10-03-13,0.0,0.0
11-03-13,,0.0
12-03-13,,0.0
13-03-13,3.0,0.15
14-03-13,2.0,2.83
15-03-13,9.0,5.36
16-03-13,0.9,0.0
17-03-13,,0.0
18-03-13,,0.0
19-03-13,0.0,0.14
20-03-13,43.0,0.99
21-03-13,0.0,5.32
22-03-13,3.0,0.0
23-03-13,3.0,0.0
24-03-13,0.0,0.0
25-03-13,2.0,0.0
26-03-13,3.0,0.0
27-03-13,,3.26
28-03-13,,0.0
29-03-13,0.4,0.0
30-03-13,0.0,0.0
