day,obs_rain,wrf_rain
06-02-11,,0.0
07-02-11,0.0,0.0
08-02-11,0.0,0.0
09-02-11,0.0,0.0
10-02-11,0.0,0.0
11-02-11,0.0,0.0
12-02-11,,0.0
13-02-11,,0.0
14-02-11,0.0,0.29
15-02-11,0.0,1.61
16-02-11,0.0,0.0
17-02-11,0.0,0.0
18-02-11,,1.27
19-02-11,0.0,0.0
20-02-11,6.0,0.0
21-02-11,0.0,0.0
22-02-11,,0.0
23-02-11,,0.0
24-02-11,,0.0
25-02-11,0.0,0.0
26-02-11,0.0,0.0
27-02-11,0.0,0.0
28-02-11,,0.0
01-03-11,,0.0
02-03-11,0.0,0.0
03-03-11,0.0,0.0
04-03-11,0.0,0.0
05-03-11,0.0,0.0
06-03-11,32.0,0.02
07-03-11,0.2,0.29
08-03-11,0.0,0.0
09-03-11,,0.0
10-03-11,0.0,0.0
11-03-11,,0.0
12-03-11,,0.0
13-03-11,4.0,0.0
14-03-11,0.4,0.0
15-03-11,4.0,0.87
16-03-11,48.0,1.63
17-03-11,0.0,76.67
18-03-11,0.0,0.25
19-03-11,28.0,3.84
20-03-11,0.7,2.58
21-03-11,0.7,53.14
22-03-11,3.0,3.96
23-03-11,1.0,0.0
24-03-11,0.0,0.57
25-03-11,0.0,0.02
26-03-11,,0.0
27-03-11,48.0,0.0
28-03-11,5.0,2.36
29-03-11,0.0,0.0
30-03-11,27.0,0.77
31-03-11,25.0,0.0
01-04-11,12.0,2.56
02-04-11,0.0,0.69
03-04-11,4.0,0.0
04-04-11,,0.0
05-04-11,0.0,0.07
06-04-11,10.0,0.65
07-04-11,0.3,2.44
08-04-11,27.0,0.95
09-04-11,,1.53
10-04-11,0.0,1.89
11-04-11,,0.08
12-04-11,0.0,0.0
13-04-11,5.0,0.0
14-04-11,0.0,0.0
15-04-11,,0.0
16-04-11,,0.14
17-04-11,0.0,0.0
18-04-11,2.0,0.0
19-04-11,0.0,0.0
20-04-11,1.0,0.24
21-04-11,0.0,0.0
22-04-11,16.0,0.01
23-04-11,7.0,0.0
24-04-11,1.0,0.0
25-04-11,6.0,0.99
26-04-11,,0.0
27-04-11,,1.06
28-04-11,37.0,0.0
29-04-11,0.0,1.14
30-04-11,7.0,0.0
01-05-11,2.0,3.57
02-05-11,11.0,6.78
03-05-11,0.0,0.51
04-05-11,,0.0
05-05-11,0.0,0.13
06-05-11,,0.0
07-05-11,4.0,0.45
08-05-11,,2.27
09-05-11,0.0,0.0
10-05-11,2.0,0.0
11-05-11,8.0,0.02
12-05-11,,0.0
13-05-11,0.0,0.01
14-05-11,0.0,0.08
15-05-11,0.0,0.0
16-05-11,,0.09
17-05-11,2.0,0.0
18-05-11,0.0,0.06
19-05-11,3.0,3.05
20-05-11,0.0,0.15
21-05-11,1.0,0.0
22-05-11,0.1,0.0
23-05-11,12.0,0.01
24-05-11,27.0,0.03
25-05-11,11.0,1.39
26-05-11,,8.4
27-05-11,0.4,2.82
28-05-11,0.1,1.74
29-05-11,8.0,0.2
30-05-11,0.4,0.0
31-05-11,0.0,0.0
01-06-11,0.0,0.0
02-06-11,0.0,0.0
03-06-11,0.0,0.0
04-06-11,0.0,0.0
05-06-11,0.0,0.0
06-06-11,0.0,0.55
07-06-11,0.3,0.0
08-06-11,0.0,0.0
09-06-11,0.0,0.0
10-06-11,0.0,0.0
11-06-11,0.0,0.0
12-06-11,0.0,0.47
13-06-11,0.0,0.21
14-06-11,0.0,0.0
15-06-11,0.0,0.0
16-06-11,0.0,0.0
17-06-11,0.0,0.0
18-06-11,0.0,0.0
19-06-11,40.0,0.15
20-06-11,2.0,0.0
21-06-11,13.0,0.0
22-06-11,0.0,1.86
23-06-11,1.0,0.22
24-06-11,1.0,0.0
25-06-11,,0.0
26-06-11,0.0,0.0
27-06-11,0.0,0.05
28-06-11,0.0,0.05
29-06-11,,0.0
30-06-11,0.0,0.0
01-07-11,0.0,0.0
02-07-11,0.0,0.0
03-07-11,0.0,0.03
04-07-11,2.0,0.0
05-07-11,,0.53
06-07-11,0.0,0.0
07-07-11,0.0,0.0
08-07-11,0.0,0.0
09-07-11,0.0,0.0
10-07-11,1.0,0.0
11-07-11,0.0,0.0
12-07-11,0.0,0.0
13-07-11,0.0,0.0
14-07-11,0.0,0.0
15-07-11,0.0,0.0
16-07-11,0.0,0.0
17-07-11,0.5,0.0
18-07-11,0.0,0.0
19-07-11,0.0,0.0
20-07-11,0.0,0.0
21-07-11,0.0,0.0
22-07-11,0.0,0.0
23-07-11,0.0,0.0
24-07-11,,0.0
25-07-11,,0.0
26-07-11,,0.0
27-07-11,0.0,0.0
28-07-11,,0.0
29-07-11,31.0,0.0
30-07-11,13.0,0.0
31-07-11,0.8,0.0
01-08-11,0.0,0.64
02-08-11,,0.0
03-08-11,0.0,0.0
04-08-11,0.0,0.08
05-08-11,27.0,0.0
06-08-11,3.0,0.0
07-08-11,0.9,0.0
08-08-11,0.0,0.0
09-08-11,10.0,0.0
10-08-11,,0.0
11-08-11,2.0,0.0
12-08-11,0.0,0.37
13-08-11,0.1,0.0
14-08-11,1.0,6.27
15-08-11,0.0,0.0
16-08-11,14.0,4.01
17-08-11,7.0,2.47
18-08-11,0.0,1.79
19-08-11,0.0,0.0
20-08-11,0.0,0.0
21-08-11,,0.21
22-08-11,,0.0
23-08-11,,0.0
24-08-11,0.0,0.0
25-08-11,0.0,1.14
26-08-11,3.0,0.0
27-08-11,,3.69
28-08-11,13.0,1.39
29-08-11,0.0,0.1
30-08-11,0.0,0.07
31-08-11,0.0,0.53
01-09-11,0.3,0.14
02-09-11,0.0,0.03
03-09-11,0.0,0.0
04-09-11,0.5,0.88
05-09-11,0.0,0.74
06-09-11,,4.12
07-09-11,,0.0
08-09-11,,3.23
09-09-11,,2.46
10-09-11,,2.77
11-09-11,,1.79
12-09-11,0.0,2.8
13-09-11,0.0,0.0
14-09-11,0.0,1.93
15-09-11,,1.41
16-09-11,0.0,3.52
17-09-11,,0.0
18-09-11,,1.28
19-09-11,,0.34
20-09-11,,0.39
21-09-11,,4.66
22-09-11,,0.6
23-09-11,,0.04
24-09-11,,0.01
25-09-11,22.0,0.0
26-09-11,0.0,0.0
27-09-11,0.0,0.38
28-09-11,,2.17
29-09-11,18.0,0.01
30-09-11,0.1,0.99
01-10-11,0.0,1.57
02-10-11,,0.25
03-10-11,,0.0
04-10-11,5.0,2.06
05-10-11,0.0,5.33
06-10-11,0.0,0.08
07-10-11,32.0,0.75
08-10-11,53.0,0.0
09-10-11,,0.0
10-10-11,0.7,0.01
11-10-11,,0.01
12-10-11,,0.0
13-10-11,,0.94
14-10-11,0.0,0.46
15-10-11,41.0,0.66
16-10-11,,2.09
17-10-11,0.0,0.0
18-10-11,,0.06
19-10-11,32.0,0.17
20-10-11,,0.13
21-10-11,,0.01
22-10-11,0.0,0.0
23-10-11,11.0,0.0
24-10-11,27.0,0.03
25-10-11,14.0,1.63
26-10-11,0.0,5.4
27-10-11,,6.42
28-10-11,,2.87
29-10-11,,5.01
30-10-11,0.0,0.0
31-10-11,0.0,0.09
31-10-11,0.0,0.09
01-11-11,0.0,4.15
01-11-11,0.0,4.15
02-11-11,0.0,0.0
03-11-11,0.0,2.64
04-11-11,0.0,5.32
